t,torque_signal
1.101596443345390064e+01,-3.161508583803438910e+00
1.104934614385829938e+01,-3.953531307542617945e+00
1.108272785426269991e+01,6.163519284244982188e+00
1.111610956466710043e+01,-1.424851021259128991e+00
1.114949127507149917e+01,6.230807037341279830e+00
1.118287298547589970e+01,-3.755566418513167193e+00
1.121625469588030022e+01,-3.364801667178393796e+00
1.124963640628470074e+01,5.431231948451567426e+00
1.128301811668909949e+01,-9.202096283568350632e-02
1.131639982709350001e+01,7.436881547580695972e-01
1.134978153749790053e+01,6.835299840440005603e-01
1.138316324790229928e+01,4.898066651637196234e-01
1.141654495830669980e+01,8.105364073497256516e-01
1.144992666871119980e+01,3.928827566701315055e-01
1.148330837911560032e+01,9.212898039472904310e-01
1.151669008952000084e+01,2.199776550601778569e-01
1.155007179992439958e+01,1.269923437053657844e+00
1.158345351032880011e+01,-7.453588166298548146e-01
1.161683522073320063e+01,6.396726276622465512e+00
1.165021693113759937e+01,-4.825104289137712499e+00
1.168359864154199990e+01,2.178413576579474764e+00
1.171698035194640042e+01,1.692158424768002156e-01
1.175036206235079916e+01,1.303067746434529495e+00
1.178374377275519969e+01,4.086505100053185457e-01
1.181712548315960021e+01,1.307439784652804082e+00
1.185050719356400073e+01,1.576513855102577022e-01
1.188388890396839948e+01,2.206997654637971262e+00
1.191727061437280000e+01,-4.917941449469567239e+00
1.195065232477720052e+01,6.240587605259453774e+00
1.198403403518159926e+01,-6.516070658083070732e-01
1.201741574558609926e+01,1.189239804009868617e+00
1.205079745599049978e+01,3.000077505034381975e-01
1.208417916639490031e+01,8.355530686653016570e-01
1.211756087679930083e+01,4.896728539458377050e-01
1.215094258720369957e+01,6.963966951851894294e-01
1.218432429760810010e+01,6.303890817576585093e-01
1.221770600801250062e+01,5.014324556735529903e-01
1.225108771841689936e+01,9.956710415776724998e-01
1.228446942882129989e+01,-4.766198019367596794e-01
1.231785113922570041e+01,6.132133882889164944e+00
1.235123284963009915e+01,-4.563448168172588026e+00
1.238461456003449968e+01,1.918497770243486222e+00
1.241799627043890020e+01,4.287252448482409273e-01
1.245137798084330072e+01,1.042289984821167081e+00
1.248475969124769946e+01,6.730310915477677458e-01
1.251814140165209999e+01,1.035898403409456936e+00
1.255152311205650051e+01,4.422322420664795972e-01
1.258490482246089925e+01,1.898827300652953909e+00
1.261828653286539925e+01,-4.565312775573509896e+00
1.265166824326979977e+01,5.796518568064069399e+00
1.268504995367420030e+01,1.203599727250004303e-02
1.271843166407860082e+01,-1.772893573676193046e-01
1.275181337448299956e+01,6.037467908642385694e+00
1.278519508488740009e+01,-4.541004538457667827e+00
1.281857679529180061e+01,1.911697665958878023e+00
1.285195850569619935e+01,4.580189519852163049e-01
1.288534021610059987e+01,9.473595829198935281e-01
1.291872192650500040e+01,9.086638458973036458e-01
1.295210363690939914e+01,4.796050351405164447e-01
1.298548534731379966e+01,1.933711762031666392e+00
1.301886705771820019e+01,-4.679768637147535770e+00
1.305224876812260071e+01,6.031208847859065969e+00
1.308563047852699945e+01,-4.690275821436911130e-01
1.311901218893139998e+01,1.034780188780840771e+00
1.315239389933580050e+01,4.215811391176215728e-01
1.318577560974030050e+01,7.563805708225658231e-01
1.321915732014469924e+01,5.088606249812277493e-01
1.325253903054909976e+01,7.708868645216671034e-01
1.328592074095350029e+01,3.907708966562409292e-01
1.331930245135790081e+01,1.086630424664341010e+00
1.335268416176229955e+01,-5.543513816639736858e-01
1.338606587216670007e+01,6.201109200563813317e+00
1.341944758257110060e+01,-4.627029289623332708e+00
1.345282929297549934e+01,1.979479432504328784e+00
1.348621100337989986e+01,3.677266137114918454e-01
1.351959271378430039e+01,1.106098802757508937e+00
1.355297442418869913e+01,6.030140904859166984e-01
1.358635613459309965e+01,1.116780593090960672e+00
1.361973784499750018e+01,3.433829153117955446e-01
1.365311955540190070e+01,2.027644040944742265e+00
1.368650126580629944e+01,-4.746778733557981411e+00
1.371988297621069997e+01,6.079989012094394241e+00
1.375326468661510049e+01,-5.048149965555492891e-01
1.378664639701960049e+01,1.060879838277887677e+00
1.382002810742399923e+01,4.030172402801629472e-01
1.385340981782839975e+01,7.688304037631628063e-01
1.388679152823280027e+01,5.015957804279757015e-01
1.392017323863720080e+01,7.735370105102944427e-01
1.395355494904159954e+01,3.924550675835968283e-01
1.398693665944600006e+01,1.080623059738778036e+00
1.402031836985040059e+01,-5.437366791643566399e-01
1.405370008025479933e+01,6.185220816633355767e+00
1.408708179065919985e+01,-4.604630862931022861e+00
1.412046350106360038e+01,1.948381603111677407e+00
1.415384521146799912e+01,4.114719390252681297e-01
1.418722692187239964e+01,1.042174253493405089e+00
1.422060863227680017e+01,7.028400404944452617e-01
1.425399034268120069e+01,9.436088528344424020e-01
1.428737205308559943e+01,6.986008284202729346e-01
1.432075376348999995e+01,1.051948843401811162e+00
1.435413547389449995e+01,3.925041713783294917e-01
1.438751718429890047e+01,1.987147150525559347e+00
1.442089889470329922e+01,-4.711385216481986937e+00
1.445428060510769974e+01,6.048129925117475381e+00
1.448766231551210026e+01,-4.764084130433224873e-01
1.452104402591650079e+01,1.037645275205900885e+00
1.455442573632089953e+01,4.161215076762724285e-01
1.458780744672530005e+01,7.782210109473878257e-01
1.462118915712970058e+01,4.370709912391821383e-01
1.465457086753409932e+01,9.944424159422520226e-01
1.468795257793849984e+01,-4.106789706661000405e-01
1.472133428834290036e+01,5.985557680965083449e+00
1.475471599874730089e+01,-4.289892432565872937e+00
1.478809770915169963e+01,1.386622103926372640e+00
1.482147941955610015e+01,1.710121644309735345e+00
1.485486112996050068e+01,-4.671917701660342814e+00
1.488824284036489942e+01,6.117502331224990542e+00
1.492162455076929994e+01,-6.066063711772297085e-01
1.495500626117379994e+01,1.207184546859899177e+00
1.498838797157820046e+01,2.176797853542659644e-01
1.502176968198259921e+01,1.000806799090460775e+00
1.505515139238699973e+01,1.912787732631260340e-01
1.508853310279140025e+01,1.266233352510607091e+00
1.512191481319580078e+01,-7.166547308600099697e-01
1.515529652360019952e+01,6.344427772665182985e+00
1.518867823400460004e+01,-4.746105098459517890e+00
1.522205994440900056e+01,2.064454542447660135e+00
1.525544165481339931e+01,3.345308193320215007e-01
1.528882336521779983e+01,1.054029307393213655e+00
1.532220507562220035e+01,8.112318019631166166e-01
1.535558678602660088e+01,5.729812915809709972e-01
1.538896849643099962e+01,1.840384106515100093e+00
1.542235020683540014e+01,-4.582945335206075832e+00
1.545573191723980067e+01,5.927293557125012491e+00
1.548911362764419941e+01,-3.538769547625205680e-01
1.552249533804859993e+01,9.030745006214734305e-01
1.555587704845309993e+01,5.773237883602697629e-01
1.558925875885750045e+01,5.651772294941842523e-01
1.562264046926189920e+01,7.544922914802880687e-01
1.565602217966629972e+01,4.361010824450905488e-01
1.568940389007070024e+01,8.869552200727448543e-01
1.572278560047510076e+01,2.479622613770062767e-01
1.575616731087949951e+01,1.246574911918329143e+00
1.578954902128390003e+01,-7.254293634569976001e-01
1.582293073168830055e+01,6.379306907210734678e+00
1.585631244209269930e+01,-4.809476182623263263e+00
1.588969415249709982e+01,2.163968485888270621e+00
1.592307586290150034e+01,1.830355609519425109e-01
1.595645757330590087e+01,1.289313786550667196e+00
1.598983928371029961e+01,4.229556008674347778e-01
1.602322099411469836e+01,1.291839994003225467e+00
1.605660270451910066e+01,1.755162874625025848e-01
1.608998441492349940e+01,2.185510405431072556e+00
1.612336612532800117e+01,-4.890811537676884591e+00
1.615674783573239992e+01,6.204619837177530961e+00
1.619012954613679867e+01,-6.014099450616655629e-01
1.622351125654120096e+01,1.114999723368118811e+00
1.625689296694559971e+01,4.179496093044660632e-01
1.629027467734999846e+01,6.290438795607171674e-01
1.632365638775440075e+01,9.089626348864605632e-01
1.635703809815879950e+01,-4.112382438571895449e-01
1.639041980856319825e+01,6.077763051859273347e+00
1.642380151896760054e+01,-4.513557981461557844e+00
1.645718322937199929e+01,1.867793749140893578e+00
1.649056493977640159e+01,4.861013491637146133e-01
